original_instance_name,original_family,original_n_variables,original_n_edges,original_qubo_json,subqubo_name,subqubo_json,subqubo_n_variables,subqubo_n_edges,extraction_strategy,k_variables,variable_preservation_ratio,edge_preservation_ratio,weighted_edge_preservation_ratio,original_reference_method,original_reference_energy,original_reference_hamming_weight,original_reference_n_restarts,original_reference_max_passes,original_reference_energy_evaluations,subqubo_solver_method,subqubo_exact_energy,subqubo_exact_hamming_weight,subqubo_n_evaluated,lift_fill_value,lifted_original_energy,lifted_hamming_weight,energy_gap_vs_reference,normalized_energy_gap_vs_reference,subqubo_best_bitstring,lifted_bitstring
assignment_items12_bins2_seed101,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed101.json,assignment_items12_bins2_seed101_sub_top_weight_edges_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_top_weight_edges_k8.json,8,4,top_weight_edges,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,greedy_local_search,49.0,12,200,100,9800,brute_force,94.0,4,256,0,94.0,4,45.0,0.9183673469200334,"[1, 0, 0, 1, 1, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
assignment_items12_bins2_seed101,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed101.json,assignment_items12_bins2_seed101_sub_high_degree_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_high_degree_nodes_k8.json,8,4,high_degree_nodes,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,greedy_local_search,49.0,12,200,100,9800,brute_force,94.0,4,256,0,94.0,4,45.0,0.9183673469200334,"[1, 0, 0, 1, 1, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
assignment_items12_bins2_seed101,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed101.json,assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k8.json,8,4,weighted_degree_nodes,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,greedy_local_search,49.0,12,200,100,9800,brute_force,94.0,4,256,0,94.0,4,45.0,0.9183673469200334,"[1, 0, 0, 1, 1, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
assignment_items12_bins2_seed101,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed101.json,assignment_items12_bins2_seed101_sub_random_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_random_nodes_k8.json,8,2,random_nodes,8,0.3333333333333333,0.1666666666666666,0.1666666666666666,greedy_local_search,49.0,12,200,100,9800,brute_force,94.0,5,256,0,94.0,5,45.0,0.9183673469200334,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
assignment_items12_bins2_seed101,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed101.json,assignment_items12_bins2_seed101_sub_top_weight_edges_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_top_weight_edges_k12.json,12,6,top_weight_edges,12,0.5,0.5,0.5,greedy_local_search,49.0,12,200,100,9800,brute_force,81.0,6,4096,0,81.0,6,32.0,0.6530612244764682,"[1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
assignment_items12_bins2_seed101,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed101.json,assignment_items12_bins2_seed101_sub_high_degree_nodes_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_high_degree_nodes_k12.json,12,6,high_degree_nodes,12,0.5,0.5,0.5,greedy_local_search,49.0,12,200,100,9800,brute_force,81.0,6,4096,0,81.0,6,32.0,0.6530612244764682,"[1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
assignment_items12_bins2_seed101,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed101.json,assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k12.json,12,6,weighted_degree_nodes,12,0.5,0.5,0.5,greedy_local_search,49.0,12,200,100,9800,brute_force,81.0,6,4096,0,81.0,6,32.0,0.6530612244764682,"[1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
assignment_items12_bins2_seed101,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed101.json,assignment_items12_bins2_seed101_sub_random_nodes_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_random_nodes_k12.json,12,2,random_nodes,12,0.5,0.1666666666666666,0.1666666666666666,greedy_local_search,49.0,12,200,100,9800,brute_force,60.0,10,4096,0,60.0,10,11.0,0.22448979591378593,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0]"
assignment_items12_bins2_seed101,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed101.json,assignment_items12_bins2_seed101_sub_top_weight_edges_k16,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_top_weight_edges_k16.json,16,8,top_weight_edges,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,greedy_local_search,49.0,12,200,100,9800,brute_force,71.0,8,65536,0,71.0,8,22.0,0.44897959182757186,"[1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
assignment_items12_bins2_seed101,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed101.json,assignment_items12_bins2_seed101_sub_high_degree_nodes_k16,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_high_degree_nodes_k16.json,16,8,high_degree_nodes,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,greedy_local_search,49.0,12,200,100,9800,brute_force,71.0,8,65536,0,71.0,8,22.0,0.44897959182757186,"[1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
assignment_items12_bins2_seed101,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed101.json,assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k16,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_weighted_degree_nodes_k16.json,16,8,weighted_degree_nodes,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,greedy_local_search,49.0,12,200,100,9800,brute_force,71.0,8,65536,0,71.0,8,22.0,0.44897959182757186,"[1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
assignment_items12_bins2_seed101,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed101.json,assignment_items12_bins2_seed101_sub_random_nodes_k16,data/subqubos_rq3_full/assignment_items12_bins2_seed101_sub_random_nodes_k16.json,16,4,random_nodes,16,0.6666666666666666,0.3333333333333333,0.3333333333333333,greedy_local_search,49.0,12,200,100,9800,brute_force,58.0,12,65536,0,58.0,12,9.0,0.18367346938400667,"[1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0]","[1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]"
assignment_items12_bins2_seed202,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed202.json,assignment_items12_bins2_seed202_sub_top_weight_edges_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed202_sub_top_weight_edges_k8.json,8,4,top_weight_edges,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,greedy_local_search,47.0,12,200,100,9800,brute_force,93.0,4,256,0,93.0,4,46.0,0.9787234042344953,"[1, 0, 0, 1, 1, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
assignment_items12_bins2_seed202,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed202.json,assignment_items12_bins2_seed202_sub_high_degree_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed202_sub_high_degree_nodes_k8.json,8,4,high_degree_nodes,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,greedy_local_search,47.0,12,200,100,9800,brute_force,93.0,4,256,0,93.0,4,46.0,0.9787234042344953,"[1, 0, 0, 1, 1, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
assignment_items12_bins2_seed202,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed202.json,assignment_items12_bins2_seed202_sub_weighted_degree_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed202_sub_weighted_degree_nodes_k8.json,8,4,weighted_degree_nodes,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,greedy_local_search,47.0,12,200,100,9800,brute_force,93.0,4,256,0,93.0,4,46.0,0.9787234042344953,"[1, 0, 0, 1, 1, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
assignment_items12_bins2_seed202,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed202.json,assignment_items12_bins2_seed202_sub_random_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed202_sub_random_nodes_k8.json,8,2,random_nodes,8,0.3333333333333333,0.1666666666666666,0.1666666666666666,greedy_local_search,47.0,12,200,100,9800,brute_force,91.0,5,256,0,91.0,5,44.0,0.936170212746039,"[1, 0, 1, 0, 1, 1, 0, 1]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
assignment_items12_bins2_seed202,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed202.json,assignment_items12_bins2_seed202_sub_top_weight_edges_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed202_sub_top_weight_edges_k12.json,12,6,top_weight_edges,12,0.5,0.5,0.5,greedy_local_search,47.0,12,200,100,9800,brute_force,79.0,6,4096,0,79.0,6,32.0,0.6808510638153011,"[1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
assignment_items12_bins2_seed202,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed202.json,assignment_items12_bins2_seed202_sub_high_degree_nodes_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed202_sub_high_degree_nodes_k12.json,12,6,high_degree_nodes,12,0.5,0.5,0.5,greedy_local_search,47.0,12,200,100,9800,brute_force,79.0,6,4096,0,79.0,6,32.0,0.6808510638153011,"[1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
assignment_items12_bins2_seed202,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed202.json,assignment_items12_bins2_seed202_sub_weighted_degree_nodes_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed202_sub_weighted_degree_nodes_k12.json,12,6,weighted_degree_nodes,12,0.5,0.5,0.5,greedy_local_search,47.0,12,200,100,9800,brute_force,79.0,6,4096,0,79.0,6,32.0,0.6808510638153011,"[1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
assignment_items12_bins2_seed202,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed202.json,assignment_items12_bins2_seed202_sub_random_nodes_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed202_sub_random_nodes_k12.json,12,2,random_nodes,12,0.5,0.1666666666666666,0.1666666666666666,greedy_local_search,47.0,12,200,100,9800,brute_force,75.0,8,4096,0,75.0,8,28.0,0.5957446808383885,"[1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0]","[1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0]"
assignment_items12_bins2_seed202,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed202.json,assignment_items12_bins2_seed202_sub_top_weight_edges_k16,data/subqubos_rq3_full/assignment_items12_bins2_seed202_sub_top_weight_edges_k16.json,16,8,top_weight_edges,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,greedy_local_search,47.0,12,200,100,9800,brute_force,67.0,8,65536,0,67.0,8,20.0,0.42553191488456316,"[1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
assignment_items12_bins2_seed202,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed202.json,assignment_items12_bins2_seed202_sub_high_degree_nodes_k16,data/subqubos_rq3_full/assignment_items12_bins2_seed202_sub_high_degree_nodes_k16.json,16,8,high_degree_nodes,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,greedy_local_search,47.0,12,200,100,9800,brute_force,67.0,8,65536,0,67.0,8,20.0,0.42553191488456316,"[1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
assignment_items12_bins2_seed202,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed202.json,assignment_items12_bins2_seed202_sub_weighted_degree_nodes_k16,data/subqubos_rq3_full/assignment_items12_bins2_seed202_sub_weighted_degree_nodes_k16.json,16,8,weighted_degree_nodes,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,greedy_local_search,47.0,12,200,100,9800,brute_force,67.0,8,65536,0,67.0,8,20.0,0.42553191488456316,"[1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
assignment_items12_bins2_seed202,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed202.json,assignment_items12_bins2_seed202_sub_random_nodes_k16,data/subqubos_rq3_full/assignment_items12_bins2_seed202_sub_random_nodes_k16.json,16,4,random_nodes,16,0.6666666666666666,0.3333333333333333,0.3333333333333333,greedy_local_search,47.0,12,200,100,9800,brute_force,60.0,11,65536,0,60.0,11,13.0,0.27659574467496606,"[1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0]","[1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0]"
assignment_items12_bins2_seed303,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed303.json,assignment_items12_bins2_seed303_sub_top_weight_edges_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed303_sub_top_weight_edges_k8.json,8,4,top_weight_edges,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,greedy_local_search,52.0,12,200,100,9800,brute_force,96.0,4,256,0,96.0,4,44.0,0.846153846137574,"[0, 1, 0, 1, 1, 0, 0, 1]","[0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
assignment_items12_bins2_seed303,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed303.json,assignment_items12_bins2_seed303_sub_high_degree_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed303_sub_high_degree_nodes_k8.json,8,4,high_degree_nodes,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,greedy_local_search,52.0,12,200,100,9800,brute_force,96.0,4,256,0,96.0,4,44.0,0.846153846137574,"[0, 1, 0, 1, 1, 0, 0, 1]","[0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
assignment_items12_bins2_seed303,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed303.json,assignment_items12_bins2_seed303_sub_weighted_degree_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed303_sub_weighted_degree_nodes_k8.json,8,4,weighted_degree_nodes,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,greedy_local_search,52.0,12,200,100,9800,brute_force,96.0,4,256,0,96.0,4,44.0,0.846153846137574,"[0, 1, 0, 1, 1, 0, 0, 1]","[0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
assignment_items12_bins2_seed303,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed303.json,assignment_items12_bins2_seed303_sub_random_nodes_k8,data/subqubos_rq3_full/assignment_items12_bins2_seed303_sub_random_nodes_k8.json,8,2,random_nodes,8,0.3333333333333333,0.1666666666666666,0.1666666666666666,greedy_local_search,52.0,12,200,100,9800,brute_force,84.0,6,256,0,84.0,6,32.0,0.6153846153727811,"[0, 1, 1, 0, 1, 1, 1, 1]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
assignment_items12_bins2_seed303,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed303.json,assignment_items12_bins2_seed303_sub_top_weight_edges_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed303_sub_top_weight_edges_k12.json,12,6,top_weight_edges,12,0.5,0.5,0.5,greedy_local_search,52.0,12,200,100,9800,brute_force,86.0,6,4096,0,86.0,6,34.0,0.6538461538335799,"[0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1]","[0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
assignment_items12_bins2_seed303,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed303.json,assignment_items12_bins2_seed303_sub_high_degree_nodes_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed303_sub_high_degree_nodes_k12.json,12,6,high_degree_nodes,12,0.5,0.5,0.5,greedy_local_search,52.0,12,200,100,9800,brute_force,86.0,6,4096,0,86.0,6,34.0,0.6538461538335799,"[0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1]","[0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
assignment_items12_bins2_seed303,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed303.json,assignment_items12_bins2_seed303_sub_weighted_degree_nodes_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed303_sub_weighted_degree_nodes_k12.json,12,6,weighted_degree_nodes,12,0.5,0.5,0.5,greedy_local_search,52.0,12,200,100,9800,brute_force,86.0,6,4096,0,86.0,6,34.0,0.6538461538335799,"[0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1]","[0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
assignment_items12_bins2_seed303,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed303.json,assignment_items12_bins2_seed303_sub_random_nodes_k12,data/subqubos_rq3_full/assignment_items12_bins2_seed303_sub_random_nodes_k12.json,12,2,random_nodes,12,0.5,0.1666666666666666,0.1666666666666666,greedy_local_search,52.0,12,200,100,9800,brute_force,71.0,10,4096,0,71.0,10,19.0,0.36538461537758876,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1]"
assignment_items12_bins2_seed303,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed303.json,assignment_items12_bins2_seed303_sub_top_weight_edges_k16,data/subqubos_rq3_full/assignment_items12_bins2_seed303_sub_top_weight_edges_k16.json,16,8,top_weight_edges,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,greedy_local_search,52.0,12,200,100,9800,brute_force,80.0,8,65536,0,80.0,8,28.0,0.5384615384511835,"[0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
assignment_items12_bins2_seed303,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed303.json,assignment_items12_bins2_seed303_sub_high_degree_nodes_k16,data/subqubos_rq3_full/assignment_items12_bins2_seed303_sub_high_degree_nodes_k16.json,16,8,high_degree_nodes,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,greedy_local_search,52.0,12,200,100,9800,brute_force,80.0,8,65536,0,80.0,8,28.0,0.5384615384511835,"[0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
assignment_items12_bins2_seed303,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed303.json,assignment_items12_bins2_seed303_sub_weighted_degree_nodes_k16,data/subqubos_rq3_full/assignment_items12_bins2_seed303_sub_weighted_degree_nodes_k16.json,16,8,weighted_degree_nodes,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,greedy_local_search,52.0,12,200,100,9800,brute_force,80.0,8,65536,0,80.0,8,28.0,0.5384615384511835,"[0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
assignment_items12_bins2_seed303,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed303.json,assignment_items12_bins2_seed303_sub_random_nodes_k16,data/subqubos_rq3_full/assignment_items12_bins2_seed303_sub_random_nodes_k16.json,16,4,random_nodes,16,0.6666666666666666,0.3333333333333333,0.3333333333333333,greedy_local_search,52.0,12,200,100,9800,brute_force,61.0,12,65536,0,61.0,12,9.0,0.17307692307359468,"[1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1]","[1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1]"
assignment_items16_bins2_seed101,assignment,32,16,data/instances_rq1_extended/assignment_items16_bins2_seed101.json,assignment_items16_bins2_seed101_sub_top_weight_edges_k8,data/subqubos_rq3_full/assignment_items16_bins2_seed101_sub_top_weight_edges_k8.json,8,4,top_weight_edges,8,0.25,0.25,0.25,greedy_local_search,76.0,16,200,100,13000,brute_force,134.0,4,256,0,134.0,4,58.0,0.7631578947268005,"[1, 0, 0, 1, 1, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
assignment_items16_bins2_seed101,assignment,32,16,data/instances_rq1_extended/assignment_items16_bins2_seed101.json,assignment_items16_bins2_seed101_sub_high_degree_nodes_k8,data/subqubos_rq3_full/assignment_items16_bins2_seed101_sub_high_degree_nodes_k8.json,8,4,high_degree_nodes,8,0.25,0.25,0.25,greedy_local_search,76.0,16,200,100,13000,brute_force,134.0,4,256,0,134.0,4,58.0,0.7631578947268005,"[1, 0, 0, 1, 1, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
assignment_items16_bins2_seed101,assignment,32,16,data/instances_rq1_extended/assignment_items16_bins2_seed101.json,assignment_items16_bins2_seed101_sub_weighted_degree_nodes_k8,data/subqubos_rq3_full/assignment_items16_bins2_seed101_sub_weighted_degree_nodes_k8.json,8,4,weighted_degree_nodes,8,0.25,0.25,0.25,greedy_local_search,76.0,16,200,100,13000,brute_force,134.0,4,256,0,134.0,4,58.0,0.7631578947268005,"[1, 0, 0, 1, 1, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
assignment_items16_bins2_seed101,assignment,32,16,data/instances_rq1_extended/assignment_items16_bins2_seed101.json,assignment_items16_bins2_seed101_sub_random_nodes_k8,data/subqubos_rq3_full/assignment_items16_bins2_seed101_sub_random_nodes_k8.json,8,3,random_nodes,8,0.25,0.1875,0.1875,greedy_local_search,76.0,16,200,100,13000,brute_force,133.0,5,256,0,133.0,5,57.0,0.7499999999901316,"[1, 0, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
assignment_items16_bins2_seed101,assignment,32,16,data/instances_rq1_extended/assignment_items16_bins2_seed101.json,assignment_items16_bins2_seed101_sub_top_weight_edges_k12,data/subqubos_rq3_full/assignment_items16_bins2_seed101_sub_top_weight_edges_k12.json,12,6,top_weight_edges,12,0.375,0.375,0.375,greedy_local_search,76.0,16,200,100,13000,brute_force,121.0,6,4096,0,121.0,6,45.0,0.5921052631501038,"[1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
